Order_ID,Order_Date,Product_Name,Category,Region,Quantity,Unit_Price,Discount,Inventory_Available,Marketing_Spend,Revenue,Month,Quarter,Year
2828,2022-07-08,Bookshelf,Furniture,South,6,30211,19,336,5443,181266,7,3,2022
2829,2024-10-02,Office Chair,Furniture,East,14,33862,14,157,5097,474068,10,4,2024
2830,2022-05-25,Bed,Furniture,South,11,49893,15,290,6232,548823,5,2,2022
2831,2024-03-22,Bookshelf,Furniture,East,1,30137,4,349,5233,30137,3,1,2024
2832,2025-06-14,Study Table,Furniture,North,11,15097,14,419,9977,166067,6,2,2025
2833,2023-01-05,Study Table,Furniture,South,17,4486,20,179,7694,76262,1,1,2023
2834,2024-11-24,Study Table,Furniture,West,1,19166,14,398,2207,19166,11,4,2024
2835,2024-06-07,Dining Table,Furniture,East,1,12306,10,259,1316,12306,6,2,2024
2836,2024-11-18,Dining Table,Furniture,West,12,24481,9,465,6894,293772,11,4,2024
2837,2023-03-22,Coffee Table,Furniture,West,6,7310,5,234,3358,43860,3,1,2023
2838,2023-03-04,Wardrobe,Furniture,West,7,45322,12,348,2099,317254,3,1,2023
2839,2024-10-12,Bed,Furniture,East,12,15010,11,139,9588,180120,10,4,2024
2840,2024-10-23,Wardrobe,Furniture,South,4,14244,18,499,1642,56976,10,4,2024
2841,2023-04-08,Bookshelf,Furniture,South,1,30463,12,150,7977,30463,4,2,2023
2842,2025-07-19,Dining Table,Furniture,North,5,16593,11,180,9205,82965,7,3,2025
2843,2022-03-08,Bookshelf,Furniture,North,20,3972,17,99,6195,79440,3,1,2022
2844,2022-05-05,Sofa,Furniture,East,16,11794,4,204,3811,188704,5,2,2022
2845,2025-06-29,Office Chair,Furniture,West,7,22610,20,328,2965,158270,6,2,2025
2846,2025-03-07,Wardrobe,Furniture,West,5,49256,19,415,6032,246280,3,1,2025
2847,2023-07-16,Office Chair,Furniture,West,12,49283,14,343,2849,591396,7,3,2023
2848,2024-09-24,Study Table,Furniture,South,16,26895,5,447,4547,430320,9,3,2024
2849,2022-07-24,Study Table,Furniture,East,7,37172,5,190,2035,260204,7,3,2022
2850,2024-04-09,Sofa,Furniture,West,15,45964,8,174,2990,689460,4,2,2024
2851,2024-09-08,Study Table,Furniture,North,11,17062,8,205,2799,187682,9,3,2024
2852,2024-08-01,Sofa,Furniture,West,7,6357,10,487,5378,44499,8,3,2024
2853,2025-02-26,Study Table,Furniture,East,18,30467,8,200,6011,548406,2,1,2025
2854,2022-04-14,Study Table,Furniture,East,3,16412,5,176,9601,49236,4,2,2022
2855,2023-08-17,Wardrobe,Furniture,West,18,48127,18,251,1595,866286,8,3,2023
2856,2024-07-05,Bed,Furniture,South,7,41757,4,168,5411,292299,7,3,2024
2857,2025-12-18,Office Chair,Furniture,North,19,7636,14,139,6696,145084,12,4,2025
2858,2025-10-23,Dining Table,Furniture,South,10,15790,19,431,4662,157900,10,4,2025
2859,2024-11-25,Bookshelf,Furniture,West,7,34009,1,147,9986,238063,11,4,2024
2860,2022-03-10,Sofa,Furniture,South,10,44162,5,465,2967,441620,3,1,2022
2861,2024-03-04,Dining Table,Furniture,North,4,29348,7,173,8048,117392,3,1,2024
2862,2025-08-31,Sofa,Furniture,North,2,46018,18,193,4539,92036,8,3,2025
2863,2025-11-15,Bookshelf,Furniture,West,9,26717,2,140,4604,240453,11,4,2025
2864,2024-11-24,Dining Table,Furniture,South,1,11256,17,378,3603,11256,11,4,2024
2865,2024-01-24,Study Table,Furniture,West,7,20736,0,428,3806,145152,1,1,2024
2866,2023-01-09,Dining Table,Furniture,North,9,14454,1,459,3699,130086,1,1,2023
2867,2022-02-05,Office Chair,Furniture,North,17,14795,0,282,7581,251515,2,1,2022
2868,2024-08-14,Bed,Furniture,West,6,3971,4,454,4261,23826,8,3,2024
2869,2025-06-10,Office Chair,Furniture,East,13,43457,8,272,6896,564941,6,2,2025
2870,2022-06-07,Wardrobe,Furniture,West,12,38684,18,135,1584,464208,6,2,2022
2871,2023-10-11,Study Table,Furniture,North,13,16652,8,235,3709,216476,10,4,2023
2872,2025-12-05,Bookshelf,Furniture,West,19,35403,6,306,8472,672657,12,4,2025
2873,2022-03-08,Coffee Table,Furniture,West,6,45552,17,208,2544,273312,3,1,2022
2874,2022-07-02,Wardrobe,Furniture,East,11,32576,0,228,2249,358336,7,3,2022
2875,2022-09-08,Dining Table,Furniture,South,11,22492,10,396,7116,247412,9,3,2022
2876,2024-02-12,Study Table,Furniture,North,17,18864,0,416,1023,320688,2,1,2024
2877,2025-04-02,Coffee Table,Furniture,South,10,33631,14,74,8079,336310,4,2,2025
2878,2024-12-01,Sofa,Furniture,North,10,48076,19,107,6038,480760,12,4,2024
2879,2025-06-04,Wardrobe,Furniture,South,18,13743,2,191,7309,247374,6,2,2025
2880,2025-12-13,Study Table,Furniture,West,12,40769,4,416,1985,489228,12,4,2025
2881,2024-10-06,Sofa,Furniture,West,11,49813,8,177,1795,547943,10,4,2024
2882,2025-06-29,Bed,Furniture,South,20,21474,17,138,5400,429480,6,2,2025
2883,2025-08-22,Wardrobe,Furniture,North,8,46117,15,384,8188,368936,8,3,2025
2884,2023-12-11,Wardrobe,Furniture,North,6,44438,12,322,5380,266628,12,4,2023
2885,2025-10-12,Coffee Table,Furniture,East,16,29739,4,94,4348,475824,10,4,2025
2886,2022-06-15,Office Chair,Furniture,West,5,21690,18,59,2697,108450,6,2,2022
2887,2023-12-31,Bookshelf,Furniture,North,7,21979,16,298,6307,153853,12,4,2023
2888,2024-11-16,Bookshelf,Furniture,West,3,18250,1,230,1077,54750,11,4,2024
2889,2023-09-18,Wardrobe,Furniture,North,2,40983,12,202,1229,81966,9,3,2023
2890,2023-04-08,Dining Table,Furniture,East,12,19082,2,140,1831,228984,4,2,2023
2891,2023-06-25,Wardrobe,Furniture,West,7,25160,10,377,1231,176120,6,2,2023
2892,2023-02-03,Dining Table,Furniture,South,12,49636,5,391,5227,595632,2,1,2023
2893,2022-10-08,Coffee Table,Furniture,North,17,37291,7,167,7744,633947,10,4,2022
2894,2022-03-20,Office Chair,Furniture,East,17,24967,13,473,9067,424439,3,1,2022
2895,2025-02-10,Dining Table,Furniture,West,12,25151,11,254,8623,301812,2,1,2025
2896,2024-03-25,Study Table,Furniture,West,18,48939,11,250,4181,880902,3,1,2024
2897,2025-02-25,Wardrobe,Furniture,West,16,23401,14,282,8494,374416,2,1,2025
2898,2025-11-17,Office Chair,Furniture,South,5,32698,11,98,7717,163490,11,4,2025
2899,2023-12-05,Office Chair,Furniture,West,2,30858,1,286,8365,61716,12,4,2023
2900,2022-01-18,Study Table,Furniture,South,8,38987,3,499,1478,311896,1,1,2022
2901,2023-07-03,Coffee Table,Furniture,West,2,17729,13,313,2374,35458,7,3,2023
2902,2023-05-25,Sofa,Furniture,North,5,42541,13,370,6783,212705,5,2,2023
2903,2023-11-25,Dining Table,Furniture,North,9,30993,1,453,3747,278937,11,4,2023
2904,2023-03-11,Bookshelf,Furniture,North,3,41227,12,116,2058,123681,3,1,2023
2905,2023-06-19,Study Table,Furniture,East,15,39442,11,414,6443,591630,6,2,2023
2906,2023-05-15,Sofa,Furniture,East,13,42188,5,334,5497,548444,5,2,2023
2907,2025-06-11,Bed,Furniture,West,9,15566,0,415,2928,140094,6,2,2025
2908,2024-07-25,Coffee Table,Furniture,North,4,8513,8,313,7045,34052,7,3,2024
2909,2024-10-18,Coffee Table,Furniture,West,19,43977,6,140,7310,835563,10,4,2024
2910,2022-05-06,Bookshelf,Furniture,South,4,14371,20,467,5005,57484,5,2,2022
2911,2022-05-29,Study Table,Furniture,East,1,41217,20,177,9667,41217,5,2,2022
2912,2023-06-16,Coffee Table,Furniture,West,19,7724,7,379,7591,146756,6,2,2023
2913,2023-09-11,Office Chair,Furniture,East,3,19688,20,235,6088,59064,9,3,2023
2914,2022-01-26,Coffee Table,Furniture,South,12,3541,13,163,8172,42492,1,1,2022
2915,2023-11-10,Coffee Table,Furniture,West,18,48667,10,399,3872,876006,11,4,2023
2916,2025-01-30,Office Chair,Furniture,West,20,12673,20,343,5762,253460,1,1,2025
2917,2025-04-19,Bed,Furniture,South,9,28128,9,387,5163,253152,4,2,2025
2918,2024-08-21,Study Table,Furniture,South,9,13962,0,153,9687,125658,8,3,2024
2919,2024-02-26,Study Table,Furniture,North,3,21887,17,265,8294,65661,2,1,2024
2920,2023-09-28,Dining Table,Furniture,North,16,19062,19,164,8402,304992,9,3,2023
2921,2022-12-19,Sofa,Furniture,East,4,23449,7,280,9669,93796,12,4,2022
2922,2023-03-23,Bookshelf,Furniture,South,6,11334,12,391,5686,68004,3,1,2023
2923,2024-01-25,Study Table,Furniture,West,1,26581,6,293,6158,26581,1,1,2024
2924,2022-08-13,Dining Table,Furniture,North,15,6680,11,113,7793,100200,8,3,2022
2925,2023-09-30,Sofa,Furniture,West,19,49972,5,389,3218,949468,9,3,2023
2926,2022-02-04,Bed,Furniture,West,5,19383,8,102,8422,96915,2,1,2022
2927,2024-11-14,Bookshelf,Furniture,North,19,40575,9,153,5408,770925,11,4,2024
2928,2025-02-16,Sofa,Furniture,South,13,49880,6,289,4103,648440,2,1,2025
2929,2022-11-26,Dining Table,Furniture,North,5,47824,8,244,8406,239120,11,4,2022
2930,2023-05-14,Bed,Furniture,East,12,39565,16,486,9874,474780,5,2,2023
2931,2022-08-05,Sofa,Furniture,South,12,19623,2,257,7602,235476,8,3,2022
2932,2023-12-07,Wardrobe,Furniture,East,7,23464,20,293,7718,164248,12,4,2023
2933,2024-09-20,Office Chair,Furniture,South,19,21786,17,409,2521,413934,9,3,2024
2934,2025-10-26,Wardrobe,Furniture,West,12,7893,17,329,4538,94716,10,4,2025
2935,2024-09-09,Wardrobe,Furniture,East,3,24002,13,307,1941,72006,9,3,2024
2936,2024-04-26,Dining Table,Furniture,South,12,37675,4,340,3101,452100,4,2,2024
2937,2022-08-03,Dining Table,Furniture,South,13,43922,2,332,4188,570986,8,3,2022
2938,2024-09-12,Bed,Furniture,South,13,33164,15,282,5274,431132,9,3,2024
2939,2024-11-04,Bed,Furniture,East,11,23520,17,231,1304,258720,11,4,2024
2940,2022-10-04,Office Chair,Furniture,North,14,12053,1,487,1861,168742,10,4,2022
2941,2023-08-28,Bed,Furniture,North,9,19615,2,224,8129,176535,8,3,2023
2942,2025-02-17,Dining Table,Furniture,East,10,23911,13,432,6978,239110,2,1,2025
2943,2022-06-30,Coffee Table,Furniture,South,2,27905,11,246,3699,55810,6,2,2022
2944,2023-10-22,Bookshelf,Furniture,West,16,44349,16,267,9049,709584,10,4,2023
2945,2023-08-19,Sofa,Furniture,East,6,38836,18,59,7440,233016,8,3,2023
2946,2025-10-12,Coffee Table,Furniture,West,7,35303,17,297,4374,247121,10,4,2025
2947,2025-05-05,Dining Table,Furniture,South,11,41174,12,497,9542,452914,5,2,2025
2948,2023-07-29,Dining Table,Furniture,East,11,29217,3,470,6604,321387,7,3,2023
2949,2022-11-02,Sofa,Furniture,North,10,14440,17,210,5473,144400,11,4,2022
2950,2022-03-04,Coffee Table,Furniture,East,6,13621,11,343,5990,81726,3,1,2022
2951,2023-09-15,Sofa,Furniture,North,19,33925,13,103,8438,644575,9,3,2023
2952,2025-06-09,Dining Table,Furniture,South,12,19019,14,131,2059,228228,6,2,2025
2953,2022-06-01,Study Table,Furniture,South,4,18689,8,283,9487,74756,6,2,2022
2954,2023-12-30,Office Chair,Furniture,North,18,5173,0,204,8046,93114,12,4,2023
2955,2025-05-30,Sofa,Furniture,North,19,3871,18,276,4856,73549,5,2,2025
2956,2024-02-01,Coffee Table,Furniture,North,5,34856,9,388,5578,174280,2,1,2024
2957,2022-03-06,Sofa,Furniture,South,17,2788,16,231,8359,47396,3,1,2022
2958,2022-01-15,Coffee Table,Furniture,East,13,34157,7,156,2826,444041,1,1,2022
2959,2023-10-06,Office Chair,Furniture,East,14,30859,18,371,8902,432026,10,4,2023
2960,2025-01-09,Dining Table,Furniture,East,1,6599,17,491,2095,6599,1,1,2025
2961,2022-10-03,Coffee Table,Furniture,East,13,7155,5,332,9236,93015,10,4,2022
2962,2022-12-29,Study Table,Furniture,West,10,26650,5,163,1247,266500,12,4,2022
2963,2022-04-16,Office Chair,Furniture,West,3,42396,5,446,6953,127188,4,2,2022
2964,2023-10-26,Office Chair,Furniture,West,5,24399,10,262,1755,121995,10,4,2023
2965,2025-04-28,Study Table,Furniture,South,18,31213,13,172,4154,561834,4,2,2025
2966,2024-08-22,Dining Table,Furniture,South,10,33560,16,170,6763,335600,8,3,2024
2967,2022-06-20,Wardrobe,Furniture,East,10,38664,15,128,3803,386640,6,2,2022
2968,2023-06-17,Office Chair,Furniture,North,20,19406,15,81,2406,388120,6,2,2023
2969,2022-05-17,Dining Table,Furniture,North,16,18497,6,66,3638,295952,5,2,2022
2970,2024-03-16,Dining Table,Furniture,South,12,33886,6,237,4821,406632,3,1,2024
2971,2025-04-22,Office Chair,Furniture,East,20,7226,12,400,4263,144520,4,2,2025
2972,2025-03-09,Bookshelf,Furniture,East,13,30469,14,132,9059,396097,3,1,2025
2973,2024-05-25,Sofa,Furniture,North,17,35801,14,410,1107,608617,5,2,2024
2974,2024-05-16,Dining Table,Furniture,North,7,39921,0,310,6699,279447,5,2,2024
2975,2024-05-01,Bed,Furniture,East,15,36086,4,204,5049,541290,5,2,2024
2976,2022-07-06,Coffee Table,Furniture,East,10,14540,1,496,8518,145400,7,3,2022
2977,2023-04-09,Sofa,Furniture,West,4,16863,0,189,4642,67452,4,2,2023
2978,2022-06-26,Bookshelf,Furniture,East,18,26489,8,169,1377,476802,6,2,2022
2979,2025-02-19,Bookshelf,Furniture,West,10,22780,18,494,9288,227800,2,1,2025
2980,2022-12-02,Sofa,Furniture,West,1,12769,16,500,9860,12769,12,4,2022
2981,2023-03-29,Dining Table,Furniture,North,11,45244,2,206,3821,497684,3,1,2023
2982,2025-11-20,Study Table,Furniture,North,14,38599,16,83,8158,540386,11,4,2025
2983,2025-01-26,Office Chair,Furniture,North,4,49188,18,234,7224,196752,1,1,2025
2984,2024-04-09,Bed,Furniture,North,16,28468,16,244,1937,455488,4,2,2024
2985,2022-04-15,Bookshelf,Furniture,East,4,4326,11,114,2894,17304,4,2,2022
2986,2023-08-04,Bed,Furniture,West,14,47959,2,56,6945,671426,8,3,2023
2987,2025-05-08,Coffee Table,Furniture,East,18,18062,12,429,9273,325116,5,2,2025
2988,2023-12-27,Study Table,Furniture,East,5,10088,17,365,1590,50440,12,4,2023
2989,2024-03-28,Sofa,Furniture,West,20,26518,3,376,1963,530360,3,1,2024
2990,2023-11-03,Coffee Table,Furniture,South,7,10429,7,381,9815,73003,11,4,2023
2991,2025-05-24,Study Table,Furniture,East,4,35940,7,241,7330,143760,5,2,2025
2992,2023-02-01,Office Chair,Furniture,West,2,47617,9,451,8254,95234,2,1,2023
2993,2022-04-28,Coffee Table,Furniture,North,13,4721,18,139,1350,61373,4,2,2022
2994,2025-04-25,Coffee Table,Furniture,East,9,38159,5,106,6298,343431,4,2,2025
2995,2025-11-29,Study Table,Furniture,North,8,3108,8,303,3090,24864,11,4,2025
2996,2023-03-17,Office Chair,Furniture,South,17,17474,14,428,5914,297058,3,1,2023
2997,2024-01-24,Dining Table,Furniture,West,7,36140,14,476,9893,252980,1,1,2024
2998,2024-12-10,Sofa,Furniture,North,11,13932,18,136,5830,153252,12,4,2024
2999,2022-05-25,Office Chair,Furniture,East,11,40081,11,374,6777,440891,5,2,2022
3000,2022-09-08,Coffee Table,Furniture,North,8,39947,4,385,7707,319576,9,3,2022
3001,2023-02-04,Wardrobe,Furniture,East,6,40571,2,446,8377,243426,2,1,2023
3002,2024-01-31,Dining Table,Furniture,North,2,32467,1,273,5854,64934,1,1,2024
3003,2022-01-12,Coffee Table,Furniture,West,14,36374,3,273,2211,509236,1,1,2022
3004,2022-06-09,Wardrobe,Furniture,North,9,7264,10,187,5398,65376,6,2,2022
3005,2025-12-11,Dining Table,Furniture,West,17,15542,19,265,2142,264214,12,4,2025
3006,2022-07-15,Wardrobe,Furniture,West,14,41834,13,161,7353,585676,7,3,2022
3007,2024-10-30,Study Table,Furniture,South,15,49668,2,272,2196,745020,10,4,2024
3008,2022-02-22,Sofa,Furniture,East,18,49422,6,332,4121,889596,2,1,2022
3009,2024-11-21,Dining Table,Furniture,West,14,26673,13,287,9854,373422,11,4,2024
3010,2025-10-24,Bed,Furniture,South,7,25475,13,72,5991,178325,10,4,2025
3011,2023-08-11,Bookshelf,Furniture,East,18,26648,18,366,8709,479664,8,3,2023
3012,2023-08-02,Coffee Table,Furniture,North,6,5035,13,177,1560,30210,8,3,2023
3013,2025-07-22,Office Chair,Furniture,East,11,25900,7,442,3642,284900,7,3,2025
3014,2022-01-05,Sofa,Furniture,South,4,19658,17,486,5829,78632,1,1,2022
3015,2023-03-03,Dining Table,Furniture,North,5,7592,4,169,5658,37960,3,1,2023
3016,2023-01-02,Bookshelf,Furniture,South,6,44421,18,94,3453,266526,1,1,2023
3017,2025-10-22,Coffee Table,Furniture,South,3,34718,6,343,8726,104154,10,4,2025
3018,2025-09-14,Sofa,Furniture,North,18,42593,14,244,9185,766674,9,3,2025
3019,2024-02-06,Coffee Table,Furniture,South,12,23636,5,295,3171,283632,2,1,2024
3020,2024-02-12,Bookshelf,Furniture,West,12,2289,16,101,2377,27468,2,1,2024
3021,2023-09-13,Office Chair,Furniture,North,1,33691,1,212,2100,33691,9,3,2023
3022,2024-09-18,Wardrobe,Furniture,West,20,44143,18,114,9294,882860,9,3,2024
3023,2025-01-15,Wardrobe,Furniture,East,17,12665,7,190,6990,215305,1,1,2025
3024,2022-01-24,Sofa,Furniture,North,6,43785,13,102,2331,262710,1,1,2022
3025,2023-05-25,Bookshelf,Furniture,North,7,49049,2,79,2067,343343,5,2,2023
3026,2024-05-11,Coffee Table,Furniture,North,20,28477,3,350,4116,569540,5,2,2024
3027,2022-08-01,Coffee Table,Furniture,North,6,10247,11,393,3432,61482,8,3,2022
3028,2023-08-03,Coffee Table,Furniture,South,16,46790,5,492,2307,748640,8,3,2023
3029,2025-03-28,Bed,Furniture,North,10,13720,13,387,8788,137200,3,1,2025
3030,2025-12-19,Dining Table,Furniture,South,3,46104,6,243,9640,138312,12,4,2025
3031,2025-09-19,Dining Table,Furniture,South,17,22140,9,472,2665,376380,9,3,2025
3032,2025-08-24,Bed,Furniture,South,8,35660,8,459,4418,285280,8,3,2025
3033,2025-02-08,Bookshelf,Furniture,North,11,31552,11,253,3967,347072,2,1,2025
3034,2022-06-30,Wardrobe,Furniture,West,5,46656,9,129,1599,233280,6,2,2022
3035,2023-05-03,Dining Table,Furniture,South,8,21732,5,163,5504,173856,5,2,2023
3036,2024-09-06,Coffee Table,Furniture,South,19,35506,2,112,6220,674614,9,3,2024
3037,2022-05-26,Office Chair,Furniture,West,8,5847,16,88,3032,46776,5,2,2022
3038,2024-12-31,Coffee Table,Furniture,East,14,12741,9,462,9426,178374,12,4,2024
3039,2025-11-22,Office Chair,Furniture,East,2,13484,7,263,3942,26968,11,4,2025
3040,2025-08-02,Bookshelf,Furniture,North,1,41338,6,134,4719,41338,8,3,2025
3041,2025-05-09,Study Table,Furniture,West,10,39449,16,489,9089,394490,5,2,2025
3042,2023-09-29,Coffee Table,Furniture,North,14,27847,11,237,8094,389858,9,3,2023
3043,2025-05-18,Dining Table,Furniture,North,16,45761,14,99,7013,732176,5,2,2025
3044,2025-10-24,Office Chair,Furniture,South,7,19777,12,142,2043,138439,10,4,2025
3045,2024-09-17,Study Table,Furniture,South,12,4219,2,135,8192,50628,9,3,2024
3046,2023-09-26,Dining Table,Furniture,East,4,7262,16,245,2635,29048,9,3,2023
3047,2022-04-21,Study Table,Furniture,North,10,37437,15,397,5926,374370,4,2,2022
3048,2023-07-14,Dining Table,Furniture,North,10,4950,18,120,8696,49500,7,3,2023
3049,2025-06-30,Bed,Furniture,West,7,49993,20,201,3772,349951,6,2,2025
3050,2025-08-07,Bookshelf,Furniture,South,3,25327,11,452,8669,75981,8,3,2025
3051,2023-06-18,Wardrobe,Furniture,West,19,49913,9,105,3102,948347,6,2,2023
3052,2025-01-28,Coffee Table,Furniture,North,11,10809,14,233,8927,118899,1,1,2025
3053,2024-08-15,Wardrobe,Furniture,South,14,44022,15,372,5790,616308,8,3,2024
3054,2025-06-15,Study Table,Furniture,West,15,11848,19,371,9213,177720,6,2,2025
3055,2024-11-29,Study Table,Furniture,North,13,44105,12,470,8212,573365,11,4,2024
3056,2025-06-10,Wardrobe,Furniture,South,8,7205,2,320,5045,57640,6,2,2025
3057,2024-10-15,Bookshelf,Furniture,North,12,7269,14,410,1167,87228,10,4,2024
3058,2022-03-17,Bookshelf,Furniture,East,1,13967,18,198,2929,13967,3,1,2022
3059,2024-01-07,Bed,Furniture,South,6,34545,16,195,9459,207270,1,1,2024
3060,2025-07-27,Office Chair,Furniture,West,5,15009,7,228,2726,75045,7,3,2025
3061,2025-04-28,Study Table,Furniture,North,10,49985,19,170,9100,499850,4,2,2025
3062,2022-12-26,Bookshelf,Furniture,South,12,16326,7,377,8959,195912,12,4,2022
3063,2022-01-03,Office Chair,Furniture,South,7,27375,19,287,4700,191625,1,1,2022
3064,2025-10-21,Office Chair,Furniture,South,16,43173,18,171,5862,690768,10,4,2025
3065,2022-12-25,Wardrobe,Furniture,North,10,4476,14,179,4591,44760,12,4,2022
3066,2022-08-28,Bed,Furniture,South,11,19916,11,65,8924,219076,8,3,2022
3067,2024-03-01,Bookshelf,Furniture,East,19,31046,0,393,8622,589874,3,1,2024
3068,2023-07-23,Dining Table,Furniture,East,13,12527,8,213,6527,162851,7,3,2023
3069,2023-11-11,Bookshelf,Furniture,West,13,40331,16,371,5747,524303,11,4,2023
3070,2023-10-13,Dining Table,Furniture,East,7,37401,17,239,3910,261807,10,4,2023
3071,2025-11-12,Study Table,Furniture,South,13,34135,18,497,4913,443755,11,4,2025
3072,2022-09-12,Office Chair,Furniture,North,2,29025,18,400,7838,58050,9,3,2022
3073,2025-03-30,Sofa,Furniture,East,10,25544,13,290,8105,255440,3,1,2025
3074,2025-03-11,Sofa,Furniture,North,17,21695,2,337,2444,368815,3,1,2025
3075,2022-11-08,Study Table,Furniture,North,3,32140,20,382,5735,96420,11,4,2022
3076,2025-12-21,Wardrobe,Furniture,North,1,34214,14,108,7321,34214,12,4,2025
3077,2025-03-02,Dining Table,Furniture,West,12,26069,11,56,1480,312828,3,1,2025
3078,2023-11-21,Coffee Table,Furniture,West,15,24642,16,110,3651,369630,11,4,2023
3079,2025-10-14,Sofa,Furniture,South,6,34146,0,264,6901,204876,10,4,2025
3080,2025-10-23,Coffee Table,Furniture,East,18,33483,1,127,8305,602694,10,4,2025
3081,2024-07-18,Wardrobe,Furniture,North,15,31357,10,246,1055,470355,7,3,2024
3082,2025-11-24,Coffee Table,Furniture,East,14,43070,12,383,9519,602980,11,4,2025
3083,2024-04-12,Bed,Furniture,West,20,31618,4,304,4173,632360,4,2,2024
3084,2023-01-15,Dining Table,Furniture,North,1,45700,14,288,6831,45700,1,1,2023
3085,2022-11-29,Bed,Furniture,North,20,27822,1,205,9631,556440,11,4,2022
3086,2023-12-18,Office Chair,Furniture,South,8,15546,4,227,6163,124368,12,4,2023
3087,2022-06-02,Coffee Table,Furniture,North,2,7295,20,364,7125,14590,6,2,2022
3088,2024-11-29,Bed,Furniture,East,3,14225,15,373,4891,42675,11,4,2024
3089,2023-07-05,Wardrobe,Furniture,South,2,44448,11,369,2464,88896,7,3,2023
3090,2023-11-14,Bookshelf,Furniture,South,4,25568,8,115,3630,102272,11,4,2023
3091,2024-04-28,Wardrobe,Furniture,North,18,9657,16,233,2324,173826,4,2,2024
3092,2024-11-02,Sofa,Furniture,East,10,10872,10,159,2346,108720,11,4,2024
3093,2023-06-23,Study Table,Furniture,West,20,27782,5,305,8142,555640,6,2,2023
3094,2023-09-29,Sofa,Furniture,South,14,20184,12,238,7837,282576,9,3,2023
3095,2022-03-08,Sofa,Furniture,East,5,39272,1,213,1546,196360,3,1,2022
3096,2025-12-12,Dining Table,Furniture,East,7,31037,11,114,4501,217259,12,4,2025
3097,2023-08-10,Bookshelf,Furniture,South,16,3518,18,423,6420,56288,8,3,2023
3098,2025-02-12,Bed,Furniture,North,7,34240,7,173,9609,239680,2,1,2025
3099,2022-10-03,Dining Table,Furniture,South,17,17262,7,271,4801,293454,10,4,2022
3100,2025-10-02,Office Chair,Furniture,East,7,8118,1,345,5655,56826,10,4,2025
