Order_ID,Order_Date,Product_Name,Category,Region,Quantity,Unit_Price,Discount,Inventory_Available,Marketing_Spend,Revenue
3044,2025-10-24,Office Chair,Furniture,South,7,19777,12,142,2043,138439
3045,2024-09-17,Study Table,Furniture,South,12,4219,2,135,8192,50628
3046,2023-09-26,Dining Table,Furniture,East,4,7262,16,245,2635,29048
3047,2022-04-21,Study Table,Furniture,North,10,37437,15,397,5926,374370
3048,2023-07-14,Dining Table,Furniture,North,10,4950,18,120,8696,49500
3049,2025-06-30,Bed,Furniture,West,7,49993,20,201,3772,349951
3050,2025-08-07,Bookshelf,Furniture,South,3,25327,11,452,8669,75981
3051,2023-06-18,Wardrobe,Furniture,West,19,49913,9,105,3102,948347
3052,2025-01-28,Coffee Table,Furniture,North,11,10809,14,233,8927,118899
3053,2024-08-15,Wardrobe,Furniture,South,14,44022,15,372,5790,616308
3054,2025-06-15,Study Table,Furniture,West,15,11848,19,371,9213,177720
3055,2024-11-29,Study Table,Furniture,North,13,44105,12,470,8212,573365
3056,2025-06-10,Wardrobe,Furniture,South,8,7205,2,320,5045,57640
3057,2024-10-15,Bookshelf,Furniture,North,12,7269,14,410,1167,87228
3058,2022-03-17,Bookshelf,Furniture,East,1,13967,18,198,2929,13967
3059,2024-01-07,Bed,Furniture,South,6,34545,16,195,9459,207270
3060,2025-07-27,Office Chair,Furniture,West,5,15009,7,228,2726,75045
3061,2025-04-28,Study Table,Furniture,North,10,49985,19,170,9100,499850
3062,2022-12-26,Bookshelf,Furniture,South,12,16326,7,377,8959,195912
3063,2022-01-03,Office Chair,Furniture,South,7,27375,19,287,4700,191625
3064,2025-10-21,Office Chair,Furniture,South,16,43173,18,171,5862,690768
3065,2022-12-25,Wardrobe,Furniture,North,10,4476,14,179,4591,44760
3066,2022-08-28,Bed,Furniture,South,11,19916,11,65,8924,219076
3067,2024-03-01,Bookshelf,Furniture,East,19,31046,0,393,8622,589874
3068,2023-07-23,Dining Table,Furniture,East,13,12527,8,213,6527,162851
3069,2023-11-11,Bookshelf,Furniture,West,13,40331,16,371,5747,524303
3070,2023-10-13,Dining Table,Furniture,East,7,37401,17,239,3910,261807
3071,2025-11-12,Study Table,Furniture,South,13,34135,18,497,4913,443755
3072,2022-09-12,Office Chair,Furniture,North,2,29025,18,400,7838,58050
3073,2025-03-30,Sofa,Furniture,East,10,25544,13,290,8105,255440
3074,2025-03-11,Sofa,Furniture,North,17,21695,2,337,2444,368815
3075,2022-11-08,Study Table,Furniture,North,3,32140,20,382,5735,96420
3076,2025-12-21,Wardrobe,Furniture,North,1,34214,14,108,7321,34214
3077,2025-03-02,Dining Table,Furniture,West,12,26069,11,56,1480,312828
3078,2023-11-21,Coffee Table,Furniture,West,15,24642,16,110,3651,369630
3079,2025-10-14,Sofa,Furniture,South,6,34146,0,264,6901,204876
3080,2025-10-23,Coffee Table,Furniture,East,18,33483,1,127,8305,602694
3081,2024-07-18,Wardrobe,Furniture,North,15,31357,10,246,1055,470355
3082,2025-11-24,Coffee Table,Furniture,East,14,43070,12,383,9519,602980
3083,2024-04-12,Bed,Furniture,West,20,31618,4,304,4173,632360
3084,2023-01-15,Dining Table,Furniture,North,1,45700,14,288,6831,45700
3085,2022-11-29,Bed,Furniture,North,20,27822,1,205,9631,556440
3086,2023-12-18,Office Chair,Furniture,South,8,15546,4,227,6163,124368
3087,2022-06-02,Coffee Table,Furniture,North,2,7295,20,364,7125,14590
3088,2024-11-29,Bed,Furniture,East,3,14225,15,373,4891,42675
3089,2023-07-05,Wardrobe,Furniture,South,2,44448,11,369,2464,88896
3090,2023-11-14,Bookshelf,Furniture,South,4,25568,8,115,3630,102272
3091,2024-04-28,Wardrobe,Furniture,North,18,9657,16,233,2324,173826
3092,2024-11-02,Sofa,Furniture,East,10,10872,10,159,2346,108720
3093,2023-06-23,Study Table,Furniture,West,20,27782,5,305,8142,555640
3094,2023-09-29,Sofa,Furniture,South,14,20184,12,238,7837,282576
3095,2022-03-08,Sofa,Furniture,East,5,39272,1,213,1546,196360
3096,2025-12-12,Dining Table,Furniture,East,7,31037,11,114,4501,217259
3097,2023-08-10,Bookshelf,Furniture,South,16,3518,18,423,6420,56288
3098,2025-02-12,Bed,Furniture,North,7,34240,7,173,9609,239680
3099,2022-10-03,Dining Table,Furniture,South,17,17262,7,271,4801,293454
3100,2025-10-02,Office Chair,Furniture,East,7,8118,1,345,5655,56826
3101,2024-12-07,Wardrobe,Furniture,North,18,38066,4,201,5063,685188
3102,2022-12-16,Study Table,Furniture,West,12,44700,19,237,8882,536400
3103,2024-09-05,Office Chair,Furniture,West,17,8591,10,438,8058,146047
3104,2022-10-01,Sofa,Furniture,North,12,23236,3,469,7064,278832
3105,2023-03-11,Dining Table,Furniture,North,5,36647,18,498,1208,183235
3106,2025-01-09,Coffee Table,Furniture,North,16,28375,20,66,9153,454000
3107,2022-09-06,Wardrobe,Furniture,North,11,6511,15,205,3661,71621
3108,2022-07-08,Sofa,Furniture,West,9,3683,7,325,7719,33147
3109,2024-05-13,Dining Table,Furniture,South,12,19884,1,107,2726,238608
3110,2023-03-03,Office Chair,Furniture,North,19,11840,18,221,2406,224960
3111,2025-04-30,Bed,Furniture,West,13,30128,16,345,1052,391664
3112,2022-07-08,Sofa,Furniture,South,20,19490,15,389,2197,389800
3113,2023-01-06,Coffee Table,Furniture,West,9,49242,17,224,9333,443178
3114,2023-10-09,Dining Table,Furniture,West,7,13109,3,74,1136,91763
3115,2024-01-31,Dining Table,Furniture,West,6,10859,5,429,1769,65154
3116,2023-01-06,Coffee Table,Furniture,South,5,9511,5,134,9234,47555
3117,2024-04-09,Sofa,Furniture,East,6,12135,11,493,7278,72810
3118,2024-03-11,Dining Table,Furniture,South,20,29550,6,387,6056,591000
3119,2022-08-16,Wardrobe,Furniture,West,9,5645,5,174,7088,50805
3120,2024-04-22,Sofa,Furniture,South,8,18308,0,419,9334,146464
3121,2023-05-14,Dining Table,Furniture,East,3,11576,4,227,3764,34728
3122,2025-12-15,Study Table,Furniture,East,11,43059,15,66,6568,473649
3123,2023-11-19,Wardrobe,Furniture,East,5,11901,12,175,9819,59505
3124,2024-05-07,Office Chair,Furniture,South,15,37069,19,493,2736,556035
3125,2023-01-17,Bookshelf,Furniture,North,2,4144,6,325,4015,8288
3126,2025-07-07,Study Table,Furniture,West,15,32218,13,372,1377,483270
3127,2023-11-19,Coffee Table,Furniture,North,7,37002,1,387,7713,259014
3128,2025-09-28,Sofa,Furniture,West,15,24272,18,69,1447,364080
3129,2025-06-21,Wardrobe,Furniture,South,15,45888,9,125,5703,688320
3130,2023-02-20,Coffee Table,Furniture,West,7,46664,11,257,4785,326648
3131,2024-09-26,Bed,Furniture,South,8,2614,19,150,5284,20912
3132,2023-03-22,Study Table,Furniture,South,3,4669,7,439,2305,14007
3133,2023-12-18,Bookshelf,Furniture,South,18,46213,14,274,1916,831834
3134,2023-06-28,Bookshelf,Furniture,East,17,19420,7,100,4750,330140
3135,2025-08-07,Study Table,Furniture,North,1,31073,7,64,4085,31073
3136,2023-11-07,Wardrobe,Furniture,North,19,44433,16,215,6080,844227
3137,2025-08-24,Sofa,Furniture,West,20,29510,11,293,8777,590200
3138,2022-07-23,Office Chair,Furniture,North,5,25969,20,70,9768,129845
3139,2023-11-17,Study Table,Furniture,North,14,33025,18,378,4091,462350
3140,2022-05-24,Coffee Table,Furniture,East,17,11622,6,474,5717,197574
3141,2024-08-09,Bookshelf,Furniture,South,4,3914,8,208,4713,15656
3142,2025-01-14,Wardrobe,Furniture,East,17,36138,18,338,6972,614346
3143,2024-10-23,Study Table,Furniture,West,12,29695,20,180,4829,356340
3144,2025-10-29,Bookshelf,Furniture,South,8,49636,9,320,9613,397088
3145,2025-07-18,Sofa,Furniture,South,20,25763,9,229,4412,515260
3146,2024-11-09,Study Table,Furniture,North,1,16119,11,488,4144,16119
3147,2025-12-02,Sofa,Furniture,East,20,36850,10,72,7713,737000
3148,2024-07-14,Study Table,Furniture,East,3,5943,1,437,8433,17829
3149,2023-05-21,Dining Table,Furniture,East,4,39947,10,96,8626,159788
3150,2024-08-28,Coffee Table,Furniture,East,12,16104,17,430,8313,193248
3151,2023-02-02,Wardrobe,Furniture,North,4,25128,6,53,2182,100512
3152,2024-08-28,Dining Table,Furniture,South,10,7201,17,160,1222,72010
3153,2023-04-28,Study Table,Furniture,North,3,28646,13,141,7582,85938
3154,2024-12-30,Dining Table,Furniture,South,12,17967,9,129,2587,215604
3155,2024-02-05,Bookshelf,Furniture,South,4,14280,14,234,8651,57120
3156,2024-07-12,Sofa,Furniture,South,1,4118,9,175,9396,4118
3157,2023-04-03,Sofa,Furniture,South,9,9550,6,265,8108,85950
3158,2022-02-25,Dining Table,Furniture,South,16,8549,7,80,3582,136784
3159,2023-11-23,Bed,Furniture,North,20,6602,4,405,3766,132040
3160,2024-10-24,Coffee Table,Furniture,West,6,49520,5,69,7964,297120
3161,2025-05-15,Wardrobe,Furniture,South,14,32294,10,450,8424,452116
3162,2022-04-21,Coffee Table,Furniture,West,14,8362,19,461,9466,117068
3163,2024-03-24,Study Table,Furniture,South,5,28388,11,113,4756,141940
3164,2025-11-13,Bed,Furniture,West,14,19758,9,462,2242,276612
3165,2022-02-14,Coffee Table,Furniture,East,12,22648,1,63,7279,271776
3166,2025-05-16,Bookshelf,Furniture,West,13,45816,5,141,2159,595608
3167,2024-10-17,Dining Table,Furniture,East,17,29674,10,97,5450,504458
3168,2023-09-28,Office Chair,Furniture,East,13,12962,14,128,2792,168506
3169,2022-11-02,Sofa,Furniture,East,6,17515,2,432,3981,105090
3170,2022-03-13,Bed,Furniture,South,18,45057,10,312,1257,811026
3171,2023-12-07,Bookshelf,Furniture,North,4,27609,12,102,2289,110436
3172,2025-05-20,Coffee Table,Furniture,South,15,6114,1,463,5671,91710
3173,2025-01-14,Office Chair,Furniture,South,13,21699,15,263,2435,282087
3174,2025-03-08,Dining Table,Furniture,South,6,9702,18,335,6407,58212
3175,2022-12-23,Office Chair,Furniture,South,7,43507,1,401,6755,304549
3176,2023-01-07,Study Table,Furniture,South,11,49629,11,332,3101,545919
3177,2022-04-26,Wardrobe,Furniture,West,8,38123,10,478,8546,304984
3178,2023-03-27,Coffee Table,Furniture,South,18,32094,1,330,3279,577692
3179,2025-03-15,Bed,Furniture,East,4,18655,12,318,8519,74620
3180,2025-10-08,Coffee Table,Furniture,East,3,36645,5,435,9130,109935
3181,2024-04-11,Bed,Furniture,East,3,10056,14,429,7256,30168
3182,2024-10-14,Coffee Table,Furniture,South,10,27108,2,493,3910,271080
3183,2024-12-01,Dining Table,Furniture,South,2,28662,20,156,2359,57324
3184,2023-11-03,Coffee Table,Furniture,North,20,30410,17,329,1399,608200
3185,2022-07-29,Bed,Furniture,South,5,21145,20,441,1666,105725
3186,2025-04-04,Coffee Table,Furniture,East,19,14583,9,80,1862,277077
3187,2024-08-03,Office Chair,Furniture,North,20,31644,13,243,3469,632880
3188,2025-05-09,Dining Table,Furniture,West,12,5274,6,348,9631,63288
3189,2023-01-29,Sofa,Furniture,West,4,16520,16,264,5359,66080
3190,2023-10-03,Wardrobe,Furniture,North,19,17613,6,328,7397,334647
3191,2025-05-24,Dining Table,Furniture,East,14,46724,13,464,4911,654136
3192,2025-05-10,Bookshelf,Furniture,South,18,26786,13,230,9376,482148
3193,2023-07-21,Bed,Furniture,North,20,42963,11,295,8341,859260
3194,2025-05-26,Study Table,Furniture,West,13,44966,19,269,9000,584558
3195,2023-11-05,Office Chair,Furniture,South,19,16468,4,127,6604,312892
3196,2023-06-24,Office Chair,Furniture,West,9,6436,7,302,9317,57924
3197,2023-09-03,Study Table,Furniture,East,18,29739,17,152,8897,535302
3198,2025-09-07,Coffee Table,Furniture,West,5,10549,14,149,4982,52745
3199,2023-11-07,Study Table,Furniture,East,7,49625,3,225,5392,347375
3200,2025-09-04,Bookshelf,Furniture,North,6,21942,1,218,4584,131652
3201,2022-04-12,Bookshelf,Furniture,South,7,41857,18,365,7183,292999
3202,2025-02-17,Coffee Table,Furniture,North,16,23001,4,59,2750,368016
3203,2024-10-06,Sofa,Furniture,North,13,9082,4,221,9072,118066
3204,2025-04-02,Coffee Table,Furniture,North,1,44124,19,420,6154,44124
3205,2025-06-23,Office Chair,Furniture,West,18,38096,17,187,9294,685728
3206,2025-11-29,Study Table,Furniture,South,11,36108,1,202,7289,397188
3207,2023-03-02,Wardrobe,Furniture,West,19,39605,18,74,2079,752495
3208,2023-08-06,Sofa,Furniture,West,16,39369,2,79,4666,629904
3209,2023-08-30,Bed,Furniture,South,9,5952,7,336,9933,53568
3210,2024-12-20,Bed,Furniture,North,20,25813,1,165,7684,516260
3211,2023-02-26,Bookshelf,Furniture,East,19,21211,16,479,5571,403009
3212,2023-09-06,Bed,Furniture,North,6,41636,10,350,9866,249816
3213,2023-06-17,Wardrobe,Furniture,South,6,41612,18,77,4237,249672
3214,2023-02-22,Bed,Furniture,North,12,21327,14,424,9857,255924
3215,2023-08-16,Dining Table,Furniture,East,16,41167,19,155,4699,658672
3216,2023-02-21,Bookshelf,Furniture,North,14,9669,12,409,2162,135366
3217,2022-05-16,Sofa,Furniture,West,12,25093,14,103,9532,301116
3218,2025-01-01,Wardrobe,Furniture,West,16,38833,9,441,4321,621328
3219,2022-02-21,Bookshelf,Furniture,West,7,44566,4,376,1427,311962
3220,2023-10-28,Coffee Table,Furniture,East,14,39642,4,186,5233,554988
3221,2022-08-15,Sofa,Furniture,North,5,35794,1,239,5508,178970
3222,2024-10-01,Coffee Table,Furniture,South,8,10887,9,264,9109,87096
3223,2022-06-16,Sofa,Furniture,North,16,31528,16,126,2742,504448
3224,2024-07-04,Sofa,Furniture,North,12,36986,15,69,7898,443832
3225,2025-04-11,Office Chair,Furniture,East,10,46883,2,166,3335,468830
3226,2025-01-22,Study Table,Furniture,North,20,37009,17,474,5533,740180
3227,2024-03-09,Bookshelf,Furniture,West,16,12122,3,188,1816,193952
3228,2023-05-07,Bookshelf,Furniture,West,7,18080,18,259,3053,126560
3229,2022-11-06,Bed,Furniture,North,9,21006,8,101,7444,189054
3230,2024-07-08,Coffee Table,Furniture,West,12,37443,12,316,5564,449316
3231,2024-10-30,Coffee Table,Furniture,North,16,22072,19,497,9585,353152
3232,2024-02-02,Study Table,Furniture,East,19,37601,5,357,9022,714419
3233,2024-06-04,Bookshelf,Furniture,East,16,9488,1,186,3871,151808
3234,2023-09-05,Study Table,Furniture,South,19,46481,2,463,2577,883139
3235,2024-07-07,Wardrobe,Furniture,West,16,35740,18,451,5547,571840
3236,2024-04-12,Wardrobe,Furniture,West,14,24625,0,368,4433,344750
3237,2024-05-21,Wardrobe,Furniture,South,13,24466,12,110,5253,318058
3238,2025-05-15,Dining Table,Furniture,West,1,31176,1,75,7558,31176
3239,2023-12-22,Wardrobe,Furniture,South,18,45112,0,166,7740,812016
3240,2024-11-10,Wardrobe,Furniture,South,14,21967,8,257,6965,307538
3241,2022-05-08,Bookshelf,Furniture,South,7,33053,20,197,4317,231371
3242,2025-05-04,Bookshelf,Furniture,West,6,10669,17,486,9196,64014
3243,2022-02-21,Wardrobe,Furniture,North,6,16024,0,345,7846,96144
3244,2025-04-01,Sofa,Furniture,East,11,13072,1,453,8534,143792
3245,2025-02-10,Wardrobe,Furniture,East,17,39329,2,396,9878,668593
3246,2022-07-20,Coffee Table,Furniture,South,4,12164,3,80,7598,48656
3247,2022-01-20,Bookshelf,Furniture,South,1,39152,0,180,9149,39152
3248,2023-09-07,Coffee Table,Furniture,South,11,2032,10,381,7451,22352
3249,2023-07-28,Dining Table,Furniture,North,15,7218,14,387,9014,108270
3250,2022-12-08,Sofa,Furniture,North,4,7112,7,288,3941,28448
3251,2025-07-28,Bookshelf,Furniture,North,10,26078,11,146,8910,260780
3252,2023-08-06,Bed,Furniture,West,12,46695,6,327,8882,560340
3253,2025-01-28,Coffee Table,Furniture,West,12,19893,6,154,3484,238716
3254,2025-05-31,Dining Table,Furniture,North,14,36882,18,276,3205,516348
3255,2024-08-19,Dining Table,Furniture,North,3,8060,18,367,3302,24180
3256,2024-06-08,Study Table,Furniture,East,17,24361,1,373,1843,414137
3257,2023-01-10,Bookshelf,Furniture,West,5,32546,19,379,7479,162730
3258,2023-10-30,Bed,Furniture,North,3,12934,5,450,8647,38802
3259,2024-01-12,Office Chair,Furniture,East,14,45002,13,416,2455,630028
3260,2025-07-06,Dining Table,Furniture,North,6,26723,9,220,8044,160338
3261,2023-11-22,Bookshelf,Furniture,East,14,25247,15,91,5826,353458
3262,2022-12-31,Dining Table,Furniture,South,11,23507,0,295,4575,258577
3263,2024-03-16,Office Chair,Furniture,East,7,42592,7,449,7132,298144
3264,2023-04-07,Sofa,Furniture,South,19,12346,15,181,8991,234574
3265,2025-03-10,Coffee Table,Furniture,East,14,48754,5,171,5821,682556
3266,2025-06-07,Sofa,Furniture,North,11,29427,19,476,3057,323697
3267,2023-08-27,Dining Table,Furniture,South,14,16715,19,110,5068,234010
3268,2022-07-09,Study Table,Furniture,South,4,16186,19,279,3250,64744
3269,2024-04-23,Coffee Table,Furniture,West,15,48341,0,54,7967,725115
3270,2023-04-22,Dining Table,Furniture,East,5,23086,0,286,8435,115430
3271,2023-09-27,Coffee Table,Furniture,North,3,11572,6,482,1130,34716
3272,2025-01-21,Bed,Furniture,West,13,43596,0,187,8941,566748
3273,2025-03-29,Dining Table,Furniture,North,3,8001,15,436,1720,24003
3274,2025-08-01,Office Chair,Furniture,South,20,20710,8,120,6461,414200
3275,2025-04-13,Office Chair,Furniture,East,6,42108,15,347,6374,252648
3276,2023-01-03,Sofa,Furniture,West,13,49488,19,175,1744,643344
3277,2024-08-14,Sofa,Furniture,West,20,34661,8,485,6579,693220
3278,2025-10-14,Study Table,Furniture,West,11,27239,20,455,3831,299629
3279,2023-11-29,Wardrobe,Furniture,North,1,46774,6,253,8348,46774
3280,2025-11-10,Wardrobe,Furniture,East,1,26850,2,423,1573,26850
3281,2023-03-01,Dining Table,Furniture,North,15,48539,0,258,3229,728085
3282,2022-03-20,Study Table,Furniture,North,18,13047,20,435,2478,234846
3283,2023-04-13,Office Chair,Furniture,West,3,29310,5,121,5796,87930
3284,2022-05-13,Office Chair,Furniture,North,12,46856,14,441,1275,562272
3285,2022-04-16,Sofa,Furniture,South,16,22089,17,153,8571,353424
3286,2025-03-01,Coffee Table,Furniture,North,11,24132,5,296,8071,265452
3287,2022-12-26,Sofa,Furniture,North,3,34282,20,109,3339,102846
3288,2024-03-17,Dining Table,Furniture,South,2,2747,0,76,8804,5494
3289,2025-12-29,Sofa,Furniture,North,18,21213,5,291,3265,381834
3290,2022-03-09,Office Chair,Furniture,North,6,29996,14,391,8889,179976
3291,2023-12-15,Wardrobe,Furniture,East,19,33226,8,291,8038,631294
3292,2022-03-16,Bookshelf,Furniture,South,6,44741,12,135,3817,268446
3293,2022-03-13,Sofa,Furniture,North,19,35431,7,191,7734,673189
3294,2022-12-01,Study Table,Furniture,East,17,2673,1,240,9157,45441
3295,2022-03-17,Bookshelf,Furniture,South,11,44060,4,471,5585,484660
3296,2023-08-15,Coffee Table,Furniture,North,7,47393,20,473,9564,331751
3297,2023-05-07,Coffee Table,Furniture,West,17,30225,8,298,3996,513825
3298,2023-10-30,Dining Table,Furniture,West,18,16223,20,246,9155,292014
3299,2025-11-05,Bed,Furniture,East,4,41322,2,97,4479,165288
3300,2022-06-07,Office Chair,Furniture,South,1,39378,5,449,1116,39378
3301,2023-09-28,Bed,Furniture,East,20,47278,16,142,2471,945560
3302,2024-06-12,Office Chair,Furniture,North,11,22723,19,281,4125,249953
3303,2022-09-08,Coffee Table,Furniture,West,18,33560,3,229,7767,604080
3304,2023-11-04,Sofa,Furniture,West,4,48320,12,392,1594,193280
3305,2023-07-24,Study Table,Furniture,East,16,47814,15,274,1313,765024
3306,2022-09-02,Coffee Table,Furniture,West,20,22576,16,159,8204,451520
3307,2024-05-13,Office Chair,Furniture,West,19,2043,10,308,5804,38817
3308,2025-06-16,Bookshelf,Furniture,North,5,13576,12,273,7095,67880
3309,2022-03-10,Bookshelf,Furniture,East,5,39991,7,325,9404,199955
3310,2022-10-30,Bookshelf,Furniture,West,16,35043,7,218,8174,560688
3311,2024-04-20,Office Chair,Furniture,West,1,4546,0,166,1239,4546
3312,2025-04-02,Sofa,Furniture,West,10,32738,3,149,1923,327380
3313,2023-03-19,Coffee Table,Furniture,South,6,44683,4,58,1891,268098
3314,2024-10-21,Dining Table,Furniture,East,5,17281,3,494,1956,86405
3315,2025-06-02,Sofa,Furniture,South,14,17119,11,323,5197,239666
3316,2025-04-02,Wardrobe,Furniture,North,16,7114,10,64,6012,113824
3317,2022-02-05,Dining Table,Furniture,West,18,21815,11,112,8167,392670
3318,2022-04-15,Bed,Furniture,East,17,27726,3,233,6766,471342
3319,2023-01-26,Dining Table,Furniture,North,17,48875,19,310,9560,830875
3320,2025-03-25,Study Table,Furniture,South,17,44972,5,146,1402,764524
3321,2025-05-25,Study Table,Furniture,South,6,29393,5,88,2780,176358
3322,2024-04-08,Wardrobe,Furniture,South,17,18912,14,175,7508,321504
3323,2022-10-15,Office Chair,Furniture,East,4,14408,11,244,4256,57632
3324,2023-06-08,Sofa,Furniture,South,2,41537,5,55,8131,83074
3325,2024-04-13,Sofa,Furniture,North,10,12252,0,78,1205,122520
3326,2023-10-20,Wardrobe,Furniture,South,7,45919,2,452,1196,321433
3327,2024-04-07,Dining Table,Furniture,East,17,33562,8,413,1566,570554
3328,2022-10-31,Study Table,Furniture,South,19,26540,15,321,2477,504260
3329,2022-09-07,Sofa,Furniture,South,16,27483,7,432,1533,439728
3330,2025-08-17,Bookshelf,Furniture,North,9,4269,3,262,7239,38421
3331,2023-12-15,Wardrobe,Furniture,East,7,2460,16,500,5838,17220
3332,2024-08-10,Office Chair,Furniture,North,2,17909,10,172,1474,35818
3333,2024-12-30,Office Chair,Furniture,East,6,40120,2,153,9548,240720
3334,2022-09-09,Dining Table,Furniture,North,19,12128,5,242,2955,230432
3335,2025-07-07,Sofa,Furniture,West,16,16690,5,391,1740,267040
3336,2025-06-27,Bed,Furniture,South,17,16573,15,180,1043,281741
3337,2022-01-30,Sofa,Furniture,West,16,7662,8,285,8452,122592
